144.	Taylor, Patrick GBP RB	1.10	0.110	  	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	0.00 	0.00 	1.10 	B 	@CHI	GKC	14
145.	Ozigbo, Devine DEN RB	1.00	0.333	  	  	  	  	0.20 	  	  	0.00 	B 	  	  	0.80 	  	  	BYE	FA	9
146.	Johnson, Duke FA RB	0.90	0.900	  	  	  	  	  	  	  	  	  	0.90 	  	  	  	  	BYE	FA	-
147.	Felton, Demetric CLE RB	0.40	0.057	0.00 	0.40 	  	0.00 	  	  	0.00 	0.00 	B 	  	  	  	0.00 	0.00 	CIN	БЕСЫ	9
148.	Ford, Jerome CLE RB	0.30	0.033	0.00 	0.00 	0.00 	0.00 	  	  	  	  	B 	0.00 	0.00 	0.00 	0.30 	0.00 	CIN	illmatic27	9
149.	Williams, Damien FA RB	0.20	0.200	0.20 	  	  	  	  	  	  	  	  	  	  	  	  	B 	BYE	FA	-
150.	Howard, Jordan NOS RB	0.10	0.050	  	  	  	  	  	  	  	  	0.00 	0.10 	  	  	  	B 	BYE	FA	14
151.	Armah, Alexander WAS RB	0.00	0.000	  	  	  	  	  	  	0.00 	0.00 	0.00 	  	  	  	  	B 	ARI	FA	14
152.	Bellore, Nick SEA RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	0.00 	0.00 	B 	0.00 	0.00 	0.00 	LAR	FA	11
153.	Bernard, Giovani TBB RB	0.00	0.000	0.00 	0.00 	  	  	  	  	  	  	  	  	B 	  	0.00 	0.00 	BYE	FA	11
154.	Blasingame, Khari CHI RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	B 	GBP	FA	14
155.	Brown, Brittain LVR RB	0.00	0.000	  	  	  	  	  	B 	  	  	  	0.00 	0.00 	  	  	0.00 	@DEN	FA	6
156.	Cannon, Trenton TEN RB	0.00	0.000	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	  	  	  	BYE	FA (Q)	6
157.	Carter, Tory FA RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	B 	  	  	  	0.00 	0.00 	0.00 	0.00 	  	BYE	FA	-
158.	Chandler, Ty MIN RB	0.00	0.000	  	  	  	0.00 	0.00 	  	B 	  	  	  	  	  	  	  	TBB	БЕСЫ	7
159.	Dowdle, Rico DAL RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	@NYG	FA	9
160.	Funk, Jake IND RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	  	B 	  	  	  	  	  	  	  	JAC	FA	14
161.	Gillaspia, Cullen SEA RB	0.00	0.000	  	  	  	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	B 	  	  	  	BYE	FA (Q)	11
162.	Igwebuike, Godwin SEA RB	0.00	0.000	  	  	  	  	  	  	  	  	  	  	B 	  	  	0.00 	BYE	FA	11
163.	Jones, Taiwan BUF RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	BYE	FA	7
164.	Ollison, Qadree FA RB	0.00	0.000	  	  	  	  	  	  	  	0.00 	B 	0.00 	  	  	  	  	@IND	FA	-
165.	Price, D'vonte IND RB	0.00	0.000	  	  	  	  	  	0.00 	  	  	  	  	  	  	  	B 	BYE	FA	14
166.	Rountree, Larry LAC RB	0.00	0.000	  	  	  	  	  	  	  	B 	  	0.00 	  	  	  	  	MIA	FA	8
167.	Ward, Jonathan TEN RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	  	  	  	  	  	B 	  	@NOS	FA	6
168.	Williams, Antonio FA RB	0.00	0.000	  	0.00 	0.00 	  	  	  	  	  	B 	  	  	  	  	  	BYE	FA	-
