140.	Harry, N'Keal CHI WR	19.30	4.825	  	  	  	  	  	  	2.40 	9.90 	1.10 	  	  	  	5.90 	B 	BYE	FA	14
141.	Schwartz, Anthony CLE WR	18.80	1.709	5.40 	0.00 	0.00 	0.00 	0.00 	0.00 	  	0.00 	B 	0.80 	0.00 	12.30 	0.30 	  	CIN	FA	9
142.	Virgil, Jalen DEN WR	18.50	3.700	  	  	  	  	  	  	  	  	B 	18.60 	0.00 	-2.00 	0.00 	1.90 	LVR	FA	9
143.	Toure, Samori GBP WR	17.70	2.529	  	  	  	  	  	  	0.90 	10.70 	4.90 	0.00 	0.00 	0.00 	1.20 	B 	@CHI	FA	14
144.	Sims, Steven PIT WR	16.80	2.100	  	  	  	  	0.00 	-0.50 	  	3.50 	B 	3.20 	-0.30 	2.40 	2.40 	6.10 	@BAL	FA	9
145.	Bandy, Michael LAC WR	16.40	1.640	  	  	  	6.90 	0.00 	1.40 	0.00 	B 	5.60 	0.00 	0.00 	0.00 	2.50 	0.00 	BYE	FA	8
146.	Pringle, Byron CHI WR	16.20	2.314	3.20 	0.00 	2.10 	  	  	  	  	  	  	2.20 	0.00 	8.70 	0.00 	B 	BYE	FA	14
147.	Kumerow, Jake BUF WR	15.40	2.567	0.00 	12.00 	3.40 	  	  	  	B 	0.00 	0.00 	0.00 	  	  	  	  	BYE	FA (Q)	7
148.	Cole, Keelan LVR WR	15.10	1.510	  	  	2.20 	0.00 	0.00 	B 	  	5.00 	0.00 	0.00 	3.10 	2.70 	0.00 	2.10 	@DEN	FA	6
149.	White, Kevin FA WR	14.40	2.057	  	  	  	  	  	0.00 	12.40 	0.00 	2.00 	0.00 	0.00 	0.00 	  	B 	BYE	FA	-
150.	Philips, Kyle TEN WR	14.30	3.575	14.10 	-1.00 	  	0.00 	1.20 	B 	  	  	  	  	  	  	  	  	@NOS	Snusmumrik's Minions	6
151.	Milne, Dax WAS WR	13.70	1.245	0.00 	1.10 	2.20 	0.00 	0.00 	1.00 	0.90 	0.90 	7.60 	0.00 	0.00 	  	  	B 	ARI	FA	14
152.	Guyton, Jalen LAC WR	13.40	4.467	0.00 	0.00 	13.40 	  	  	  	  	B 	  	  	  	  	  	  	MIA	Lesorub Magadan (Q)	8
153.	Jones, Velus CHI WR	13.20	1.650	  	  	  	-2.00 	7.90 	1.30 	0.00 	5.30 	  	  	0.00 	0.60 	0.10 	B 	GBP	illmatic27	14
154.	Sims, Cam WAS WR	12.80	0.985	0.00 	0.00 	0.00 	0.00 	1.20 	1.10 	2.20 	3.10 	2.20 	0.00 	2.70 	0.00 	0.30 	B 	@DEN	FA	14
155.	Eskridge, D'Wayne SEA WR	12.30	1.230	0.50 	1.10 	0.00 	2.60 	0.00 	6.90 	0.40 	0.80 	0.00 	0.00 	B 	  	  	  	LAR	FA	11
156.	Williams, Jameson DET WR	11.10	5.550	  	  	  	  	  	B 	  	  	  	  	  	  	0.00 	11.10 	@KCC	illmatic27 (S)	6
157.	Crowder, Jamison BUF WR	11.00	2.750	5.80 	2.60 	1.40 	1.20 	  	  	B 	  	  	  	  	  	  	  	DAL	FA	7
158.	Johnson, Marcus NYG WR	10.80	1.080	  	  	  	0.00 	5.50 	4.50 	0.00 	0.80 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	BYE	FA	9
159.	Johnson, Brandon DEN WR	9.20	2.300	  	  	  	  	  	  	  	  	B 	  	0.70 	8.50 	0.00 	0.00 	LVR	FA	9
160.	Smith, Jeff NYJ WR	9.20	0.920	0.00 	2.70 	0.00 	0.00 	2.10 	0.00 	0.00 	3.30 	1.10 	B 	0.00 	  	  	  	DAL	FA	10
161.	Taylor, Trent CIN WR	9.20	0.708	0.00 	0.00 	0.00 	0.00 	0.00 	-2.00 	0.00 	1.00 	4.20 	B 	0.60 	1.30 	-0.30 	4.40 	@CLE	FA	10
162.	Olszewski, Gunner PIT WR	8.90	0.742	0.00 	0.30 	0.00 	0.00 	  	0.00 	0.00 	0.00 	B 	0.90 	5.40 	0.90 	0.20 	1.20 	SFO	FA	9
163.	Strachan, Mike IND WR	8.90	0.890	5.60 	3.30 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	  	0.00 	B 	JAC	FA	14
164.	Golladay, Kenny NYG WR	8.10	1.013	3.70 	0.00 	0.00 	0.00 	  	  	  	  	B 	0.00 	4.40 	0.00 	  	0.00 	BYE	FA	9
165.	Hollister, Cody TEN WR	7.90	0.718	3.20 	0.00 	0.00 	0.00 	0.00 	B 	4.70 	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	@NOS	FA (Q)	6
166.	Proche, James BAL WR	7.70	0.700	0.00 	  	  	0.00 	1.20 	0.00 	0.00 	4.40 	4.20 	B 	0.00 	0.00 	-2.10 	0.00 	HOU	FA	10
167.	Thomas, Mike FA WR	7.30	0.730	3.00 	0.00 	0.00 	0.00 	4.30 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	  	  	  	BYE	FA (Q)	-
168.	Baccellia, Andre ARI WR	7.20	1.200	0.00 	2.70 	2.80 	0.00 	0.00 	  	  	  	  	  	  	1.70 	B 	  	@WAS	FA	13
169.	Jones, Tim JAC WR	5.00	0.385	0.00 	0.00 	0.00 	0.00 	0.00 	3.00 	1.20 	0.00 	0.00 	0.00 	B 	0.00 	0.80 	0.00 	@IND	FA	11
170.	Nailor, Jalen MIN WR	4.80	0.436	0.00 	0.00 	0.00 	2.30 	  	0.00 	B 	0.00 	  	0.00 	2.50 	0.00 	0.00 	0.00 	TBB	FA	7
171.	Fehoko, Simi DAL WR	4.40	0.880	2.20 	0.00 	2.20 	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	@NYG	FA	9
172.	Cleveland, Tyrie FA WR	4.30	0.717	0.00 	4.30 	  	  	0.00 	0.00 	0.00 	  	B 	0.00 	  	  	  	  	@NEP	FA	-
173.	Darden, Jaelon CLE WR	4.30	0.358	0.20 	0.00 	3.50 	0.00 	0.00 	0.00 	0.60 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	  	CIN	FA	9
174.	Beasley, Cole BUF WR	4.20	2.100	  	  	3.20 	1.00 	  	  	  	  	  	  	B 	  	  	  	BYE	FA	7
175.	Isabella, Andy BAL WR	4.10	1.367	2.00 	  	2.10 	0.00 	  	  	  	  	  	  	  	  	B 	  	HOU	FA	10
176.	Woods, Michael CLE WR	4.10	0.683	  	  	  	  	  	2.50 	0.00 	1.60 	B 	0.00 	0.00 	  	  	0.00 	CIN	FA (O)	9
177.	Patmon, Dezmon BUF WR	3.90	3.900	  	3.90 	  	  	  	  	  	  	  	  	  	  	  	B 	@NYJ	FA	7
178.	Conley, Chris TEN WR	3.70	0.740	0.00 	0.00 	  	  	  	B 	  	0.00 	0.00 	  	  	  	  	3.70 	@PIT	FA	6
179.	Wallace, Tylan BAL WR	3.60	0.450	0.00 	1.40 	0.00 	0.00 	1.30 	0.90 	  	  	  	B 	0.00 	0.00 	  	  	HOU	FA	10
180.	Kirkwood, Keith NOS WR	3.30	1.650	  	  	  	  	0.90 	2.40 	  	  	  	  	  	  	  	B 	TEN	FA	14
181.	Washington, Montrell DEN WR	3.20	0.246	0.00 	1.90 	0.00 	0.90 	0.90 	-1.50 	0.20 	0.60 	B 	0.00 	0.00 	0.30 	-0.10 	0.00 	LVR	FA	9
182.	Turner, DJ LVR WR	3.10	0.344	0.00 	  	  	  	  	B 	2.50 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.60 	@DEN	FA	6
183.	Cephus, Quintez DET WR	3.00	0.750	0.00 	0.00 	0.00 	3.00 	  	B 	  	  	  	  	  	  	  	  	BYE	FA (S)	6
184.	Edwards, Bryan FA WR	3.00	0.429	0.00 	0.70 	  	  	1.50 	0.00 	0.00 	0.80 	  	0.00 	  	  	  	B 	TEN	FA	-
185.	Humphrey, Lil'Jordan NEP WR	3.00	0.500	0.00 	1.60 	0.00 	1.40 	0.00 	0.00 	  	  	  	B 	  	  	  	  	LVR	FA	10
186.	Trammell, Austin LAR WR	2.80	1.400	  	  	  	  	  	  	B 	  	  	  	  	  	1.30 	1.50 	@SEA	FA	7
187.	Winfree, Juwann FA WR	2.70	0.900	2.70 	  	0.00 	  	  	0.00 	  	  	  	  	  	  	  	B 	JAC	FA	-
188.	Houston, Dennis DAL WR	2.60	1.300	2.60 	0.00 	  	  	  	  	  	  	B 	  	  	  	  	  	@NYG	FA	9
189.	Hart, Penny SEA WR	2.50	0.357	0.00 	0.00 	2.50 	0.00 	0.00 	  	  	  	0.00 	0.00 	B 	  	  	  	CAR	FA	11
190.	Tolbert, Jalen DAL WR	2.20	0.275	  	  	0.90 	  	  	0.00 	0.00 	0.00 	B 	0.00 	1.30 	0.00 	0.00 	  	@NYG	KWar	9
191.	Boykin, Miles PIT WR	2.10	0.175	0.00 	0.00 	0.00 	0.00 	2.10 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	  	0.00 	0.00 	SFO	FA	9
192.	Gray, Danny SFO WR	2.00	0.222	  	0.00 	0.00 	  	0.00 	  	0.00 	0.00 	B 	  	0.00 	0.00 	0.00 	2.00 	@PIT	FC	9
193.	Camp, Jalen HOU WR	1.70	0.850	  	  	  	  	  	B 	  	  	1.70 	  	  	  	  	0.00 	@BAL	FA	6
194.	Harris, Jacob LAR WR	1.60	0.229	  	0.00 	0.00 	  	0.00 	  	B 	  	  	  	0.00 	1.60 	0.00 	0.00 	@IND	FA	7
195.	Turpin, KaVontae DAL WR	1.60	0.123	0.00 	0.30 	0.00 	0.00 	0.00 	0.00 	0.30 	1.60 	B 	1.40 	0.00 	0.00 	0.00 	-2.00 	@NYG	FA	9
196.	Johnson, Tyron SFO WR	1.30	0.325	0.00 	  	  	0.00 	  	B 	  	0.00 	1.30 	  	  	  	  	  	@NYG	FA	9
197.	Alexander, Maurice DET WR	1.20	0.300	  	  	  	0.00 	0.00 	B 	0.00 	1.20 	  	  	  	  	  	  	@KCC	FA	6
198.	Board, C.J. TEN WR	1.10	0.275	  	  	  	  	  	B 	  	  	  	0.00 	0.00 	0.00 	1.10 	  	BYE	FA (Q)	6
199.	Moore, Jason FA WR	1.00	0.167	  	  	  	0.00 	0.00 	0.00 	1.00 	B 	0.00 	0.00 	  	  	  	  	BYE	FA	-
200.	Kinsey, Mason TEN WR	0.80	0.800	  	  	  	  	  	B 	0.80 	  	  	  	  	  	  	  	@NOS	FA	6
201.	Sanders, Braylon MIA WR	0.70	0.700	  	  	  	  	  	  	  	0.70 	  	  	B 	  	  	  	@LAC	FA	11
202.	White, Cody PIT WR	0.70	0.700	  	  	  	  	  	  	  	  	B 	  	  	0.70 	  	  	SFO	FA	9
203.	Treadwell, Laquon SEA WR	0.60	0.200	  	  	  	  	  	  	  	  	  	  	B 	0.00 	0.60 	0.00 	HOU	FA	11
204.	Coutee, Keke FA WR	0.50	0.083	  	0.00 	  	  	  	0.00 	  	0.00 	0.00 	0.50 	0.00 	  	  	B 	TEN	FA	-
205.	Harty, Deonte NOS WR	0.30	0.075	0.90 	1.40 	  	-2.00 	0.00 	  	  	  	  	  	  	  	  	B 	@NYJ	БЕСЫ	14
206.	Benson, Trinity DET WR	0.00	0.000	  	  	  	  	  	B 	  	  	  	0.00 	  	  	  	  	@KCC	FA (Q)	6
207.	Bernhardt, Jared ATL WR	0.00	0.000	  	0.00 	0.00 	  	  	  	  	  	  	  	  	  	  	B 	BYE	FA (R)	14
208.	Berryhill, Stanley DET WR	0.00	0.000	  	  	  	  	  	B 	  	0.00 	0.00 	0.00 	0.00 	  	  	  	BYE	FA (S)	6
209.	Bowden, Lynn NEP WR	0.00	0.000	  	  	  	  	  	  	  	  	0.00 	B 	  	  	  	  	TEN	FA	10
210.	Brown, John FA WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	  	  	0.00 	BYE	FA	-
211.	Chisena, Dan PIT WR	0.00	0.000	  	  	  	  	0.00 	  	B 	  	0.00 	  	  	  	  	  	SFO	FA	9
212.	Cooper, Pharoh ARI WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	0.00 	B 	0.00 	BYE	FA	13
213.	Covey, Britain PHI WR	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	@NEP	FA	7
214.	Darby, Frank ATL WR	0.00	0.000	  	  	0.00 	  	  	  	  	  	  	  	0.00 	  	  	B 	CAR	FA	14
215.	Erickson, Alex WAS WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	0.00 	0.00 	B 	BYE	FA	14
216.	Fitzpatrick, Dez PIT WR	0.00	0.000	  	  	  	  	0.00 	B 	  	  	  	  	  	  	  	  	SFO	FA	9
217.	Gentry, Tanner FA WR	0.00	0.000	  	  	  	  	0.00 	  	B 	  	  	  	0.00 	0.00 	  	  	BYE	FA	-
218.	Gordon, Josh TEN WR	0.00	0.000	  	0.00 	0.00 	  	  	B 	  	  	  	  	  	  	  	  	BYE	FA	6
219.	Higgins, Rashard CAR WR	0.00	0.000	  	  	0.00 	0.00 	  	0.00 	  	  	  	  	  	  	B 	  	BYE	FA	13
220.	Johnson, Cade SEA WR	0.00	0.000	  	  	  	  	  	  	  	0.00 	  	  	B 	  	  	  	LAR	FA	11
221.	Johnson, Tyler LVR WR	0.00	0.000	  	  	  	0.00 	0.00 	B 	  	  	  	  	  	  	  	  	@SEA	FA	6
222.	Kemp, Marcus KCC WR	0.00	0.000	  	  	  	  	  	  	0.00 	B 	0.00 	  	0.00 	  	  	  	ARI	FA	8
223.	Martin, Tay SFO WR	0.00	0.000	  	  	  	  	  	  	  	0.00 	B 	  	  	  	  	  	@PIT	FA	9
224.	McCutcheon, Lance LAR WR	0.00	0.000	  	  	0.00 	0.00 	  	  	B 	  	  	0.00 	0.00 	0.00 	  	0.00 	@SEA	FA	7
225.	McGowan, Kyric WAS WR	0.00	0.000	  	  	  	  	  	  	  	0.00 	  	  	  	  	  	B 	ARI	FA	14
226.	McMath, Racey TEN WR	0.00	0.000	  	  	  	  	  	B 	  	  	  	  	  	  	  	0.00 	@NOS	FA	6
227.	Merritt, Kirk NOS WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	  	0.00 	B 	TEN	FA	14
228.	Morgan, Stanley CIN WR	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	0.00 	B 	0.00 	0.00 	0.00 	0.00 	@CLE	FA	10
229.	Powell, Cornell KCC WR	0.00	0.000	  	  	  	  	  	  	  	B 	  	  	0.00 	0.00 	0.00 	  	DET	FA	8
230.	Roberts, Andre CAR WR	0.00	0.000	0.00 	  	  	  	  	  	  	  	  	  	  	  	B 	  	BYE	FA	13
231.	Slater, Matt NEP WR	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	PHI	FA	10
232.	Snead, Willie FA WR	0.00	0.000	  	  	  	  	  	0.00 	  	0.00 	B 	  	  	  	  	  	@PIT	FA	-
233.	Swain, Freddie DEN WR	0.00	0.000	  	  	  	  	  	  	  	  	B 	  	  	  	  	0.00 	@LAC	FA	9
234.	Thompkins, Deven TBB WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	B 	  	  	0.00 	@MIN	FA	11
235.	Turner, Malik FA WR	0.00	0.000	0.00 	  	  	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	JAC	FA	-
236.	Victor, Binjimen FA WR	0.00	0.000	  	  	  	  	  	  	  	  	0.00 	B 	  	  	0.00 	  	BYE	FA	-
237.	Washington, James FA WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	  	  	0.00 	TEN	FA	-
238.	Webb, Raleigh NEP WR	0.00	0.000	  	0.00 	0.00 	  	  	  	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	PHI	FA	10
239.	Wims, Javon ARI WR	0.00	0.000	  	  	  	  	  	0.00 	  	  	  	  	  	  	B 	  	BYE	FA	13
240.	Young, Dareke SEA WR	0.00	0.000	0.00 	  	  	  	  	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	LAR	FA	11
241.	Zylstra, Brandon FA WR	0.00	0.000	  	  	  	  	  	  	0.00 	  	0.00 	  	  	  	  	  	BYE	FA	-
242.	Smith-Marsette, Ihmir KCC WR	-0.10	-0.014	0.00 	0.00 	0.00 	0.00 	0.00 	-0.10 	  	  	  	  	  	  	  	0.00 	DET	FA	8
243.	Rogers, Chester FA WR	-2.00	-0.667	  	  	0.00 	  	0.00 	-2.00 	  	  	B 	  	  	  	  	  	BYE	FA	-
