114.	Berrios, Braxton NYJ WR	57.18	3.574	7.20 	2.70 	-0.20 	7.18 	8.40 	9.60 	6.70 	0.00 	1.60 	B 	0.00 	2.30 	2.40 	3.50 	2.40 	0.00 	3.40 	@LAC	KWar	10
115.	Toney, Kadarius KCC WR	52.40	6.550	2.80 	1.00 	  	  	  	  	  	  	2.70 	24.00 	0.00 	  	  	  	1.00 	7.80 	13.10 	DET	FC	8
116.	Dorsett, Phillip HOU WR	52.20	3.480	0.00 	  	2.50 	0.00 	0.00 	B 	12.50 	1.10 	14.40 	3.70 	0.00 	1.00 	3.30 	3.30 	0.00 	7.00 	3.40 	@DEN	FA	6
117.	Dulin, Ashton IND WR	46.50	4.227	7.10 	17.20 	1.70 	3.80 	2.80 	  	  	  	  	0.00 	0.00 	0.00 	8.40 	B 	5.50 	0.00 	  	JAC	ansuperman	14
118.	Moore, Skyy KCC WR	44.40	2.775	4.00 	0.00 	-2.00 	5.10 	2.50 	3.40 	-2.00 	B 	0.00 	1.10 	15.80 	5.60 	1.70 	1.20 	1.20 	1.00 	5.80 	DET	illmatic27	8
119.	Brown, Dyami WAS WR	43.30	3.093	0.00 	0.00 	0.00 	1.60 	34.50 	0.00 	  	  	0.00 	2.50 	0.00 	2.70 	0.00 	B 	2.00 	0.00 	0.00 	ARI	NDAK	14
120.	Hodge, KhaDarel ATL WR	43.20	2.700	5.80 	12.70 	0.00 	0.00 	7.30 	0.00 	0.00 	0.00 	2.40 	11.70 	2.30 	0.00 	0.00 	B 	0.00 	0.00 	1.00 	CAR	FA	14
121.	Green, A.J. ARI WR	42.50	3.036	2.80 	5.60 	0.00 	  	4.50 	1.70 	  	0.00 	0.00 	9.00 	14.00 	1.00 	B 	1.20 	0.00 	0.00 	2.70 	BYE	FA	13
122.	Watkins, Sammy BAL WR	41.60	3.782	4.30 	17.30 	  	  	  	  	5.10 	1.30 	1.40 	7.20 	0.00 	0.00 	0.00 	B 	  	5.00 	0.00 	BYE	FA	10
123.	Callaway, Marquez NOS WR	40.30	3.100	0.00 	0.00 	7.40 	13.30 	2.00 	6.60 	3.50 	2.00 	4.40 	  	1.10 	  	0.00 	B 	0.00 	0.00 	  	LVR	БЕСЫ	14
124.	Powell, Brandon LAR WR	39.40	2.462	2.30 	-1.50 	4.70 	1.60 	0.10 	6.50 	B 	0.00 	0.90 	0.70 	2.50 	2.10 	12.90 	0.00 	1.20 	3.50 	1.90 	TBB	FA	7
125.	Miller, Scott TBB WR	38.50	2.750	  	6.70 	0.90 	  	6.00 	0.00 	1.60 	2.30 	14.80 	4.50 	B 	0.00 	1.70 	0.00 	0.00 	0.00 	0.00 	CAR	Lesorub Magadan	11
126.	Pascal, Zach PHI WR	38.00	2.375	1.70 	2.90 	4.30 	0.00 	0.00 	0.00 	B 	18.70 	1.30 	2.00 	1.40 	0.00 	3.10 	1.50 	0.00 	1.10 	0.00 	@WAS	FA	7
127.	Rodgers, Amari HOU WR	37.90	2.527	0.00 	0.00 	0.00 	0.00 	0.00 	2.40 	0.90 	3.20 	0.00 	-2.00 	  	  	0.00 	21.00 	4.60 	4.70 	3.10 	@BAL	GKC	6
128.	Bell, David CLE WR	36.90	2.460	0.00 	1.10 	1.10 	5.00 	1.10 	1.80 	1.20 	4.70 	B 	4.40 	4.70 	4.30 	0.00 	4.70 	  	2.80 	0.00 	CIN	illmatic27	9
129.	Shepard, Sterling NYG WR	34.90	11.633	19.60 	6.90 	8.40 	  	  	  	  	  	B 	  	  	  	  	  	  	  	  	DAL	Oparysh (Q)	9
130.	Cracraft, River MIA WR	34.70	3.470	0.00 	7.20 	8.10 	0.00 	0.00 	0.00 	0.00 	  	  	  	B 	14.50 	4.90 	  	  	  	0.00 	@LAC	FA	11
131.	Hamler, KJ DEN WR	34.30	4.900	0.00 	  	0.00 	11.50 	1.50 	5.90 	2.80 	12.60 	B 	  	  	  	  	  	  	  	  	LVR	KWar (Q)	9
132.	Shakir, Khalil BUF WR	33.80	2.600	  	0.00 	  	4.30 	21.50 	2.40 	B 	0.00 	0.00 	1.10 	0.00 	0.00 	1.50 	0.00 	0.00 	3.00 	  	@NYJ	ansuperman	7
133.	Pringle, Byron CHI WR	33.50	3.350	3.20 	0.00 	2.10 	  	  	  	  	  	  	2.20 	0.00 	8.70 	0.00 	B 	11.90 	5.40 	0.00 	BYE	FA	14
134.	Cole, Keelan LVR WR	33.10	2.546	  	  	2.20 	0.00 	0.00 	B 	  	5.00 	0.00 	0.00 	3.10 	2.70 	0.00 	2.10 	18.00 	0.00 	0.00 	@DEN	FA	6
135.	Mims, Denzel NYJ WR	32.60	3.622	  	  	  	  	  	  	0.90 	14.60 	2.20 	B 	5.00 	1.60 	0.00 	6.00 	2.30 	  	0.00 	BUF	KWar	10
136.	Nailor, Jalen MIN WR	27.70	1.979	0.00 	0.00 	0.00 	2.30 	  	0.00 	B 	0.00 	  	0.00 	2.50 	0.00 	0.00 	0.00 	0.00 	0.00 	22.90 	TBB	FA	7
137.	Jackson, DeSean FA WR	27.30	3.900	  	  	  	  	  	  	  	  	2.60 	B 	  	14.40 	2.00 	4.90 	0.00 	2.00 	1.40 	BYE	FA (Q)	-
138.	Sims, Steven PIT WR	27.30	2.482	  	  	  	  	0.00 	-0.50 	  	3.50 	B 	3.20 	-0.30 	2.40 	2.40 	6.10 	3.90 	1.20 	5.40 	@BAL	FA	9
139.	Kennedy, Tom DET WR	26.60	3.800	  	  	  	13.40 	0.00 	B 	2.90 	  	2.60 	5.40 	2.30 	0.00 	  	  	  	  	  	@KCC	FA	6
140.	Jones, Velus CHI WR	25.50	2.318	  	  	  	-2.00 	7.90 	1.30 	0.00 	5.30 	  	  	0.00 	0.60 	0.10 	B 	-1.20 	11.70 	1.80 	GBP	illmatic27	14
141.	Smith, Jeff NYJ WR	24.90	2.264	0.00 	2.70 	0.00 	0.00 	2.10 	0.00 	0.00 	3.30 	1.10 	B 	0.00 	  	  	  	15.70 	  	  	DAL	FA	10
142.	Hilton, T.Y. DAL WR	24.70	12.350	  	  	  	  	  	  	  	  	B 	  	  	  	  	  	  	11.20 	13.50 	BYE	FA	9
143.	Wilson, Cedrick MIA WR	24.40	1.627	3.80 	0.00 	0.00 	  	3.50 	0.00 	0.00 	0.00 	4.30 	1.20 	B 	4.60 	0.00 	3.90 	3.10 	0.00 	0.00 	@LAC	ansuperman	11
144.	Reagor, Jalen MIN WR	22.20	1.388	0.00 	3.40 	0.70 	0.00 	7.10 	0.00 	B 	0.00 	0.00 	0.00 	2.40 	3.50 	5.60 	0.00 	-0.50 	0.00 	0.00 	TBB	FA	7
145.	Harry, N'Keal CHI WR	21.40	3.567	  	  	  	  	  	  	2.40 	9.90 	1.10 	  	  	  	5.90 	B 	  	0.00 	2.10 	BYE	FA	14
146.	Sills, David NYG WR	19.60	2.178	0.00 	6.20 	4.00 	1.00 	2.70 	1.80 	2.90 	1.00 	B 	  	  	  	0.00 	  	  	  	  	DAL	FA	9
147.	Perriman, Breshad TBB WR	19.40	1.940	-0.70 	13.00 	4.40 	  	  	0.00 	0.00 	2.10 	0.60 	0.00 	B 	0.00 	  	  	0.00 	  	  	JAC	FA	11
148.	Schwartz, Anthony CLE WR	18.80	1.709	5.40 	0.00 	0.00 	0.00 	0.00 	0.00 	  	0.00 	B 	0.80 	0.00 	12.30 	0.30 	  	  	  	  	CIN	FA	9
149.	Virgil, Jalen DEN WR	18.50	2.312	  	  	  	  	  	  	  	  	B 	18.60 	0.00 	-2.00 	0.00 	1.90 	0.00 	0.00 	0.00 	LVR	FA	9
150.	Toure, Samori GBP WR	17.70	1.770	  	  	  	  	  	  	0.90 	10.70 	4.90 	0.00 	0.00 	0.00 	1.20 	B 	0.00 	0.00 	0.00 	@CHI	FA	14
151.	Bandy, Michael LAC WR	16.40	1.640	  	  	  	6.90 	0.00 	1.40 	0.00 	B 	5.60 	0.00 	0.00 	0.00 	2.50 	0.00 	  	  	  	BYE	FA	8
152.	Williams, Jameson DET WR	15.60	3.120	  	  	  	  	  	B 	  	  	  	  	  	  	0.00 	11.10 	0.00 	0.00 	4.50 	@KCC	illmatic27 (S)	6
153.	Kumerow, Jake BUF WR	15.40	2.567	0.00 	12.00 	3.40 	  	  	  	B 	0.00 	0.00 	0.00 	  	  	  	  	  	  	  	BYE	FA (Q)	7
154.	Sims, Cam WAS WR	15.40	0.963	0.00 	0.00 	0.00 	0.00 	1.20 	1.10 	2.20 	3.10 	2.20 	0.00 	2.70 	0.00 	0.30 	B 	0.00 	0.00 	2.60 	@DEN	FA	14
155.	White, Kevin FA WR	14.40	2.057	  	  	  	  	  	0.00 	12.40 	0.00 	2.00 	0.00 	0.00 	0.00 	  	B 	  	  	  	BYE	FA	-
156.	Philips, Kyle TEN WR	14.30	3.575	14.10 	-1.00 	  	0.00 	1.20 	B 	  	  	  	  	  	  	  	  	  	  	  	@NOS	Snusmumrik's Minions	6
157.	Johnson, Brandon DEN WR	14.20	2.367	  	  	  	  	  	  	  	  	B 	  	0.70 	8.50 	0.00 	0.00 	5.00 	  	0.00 	LVR	FA	9
158.	Milne, Dax WAS WR	13.70	0.979	0.00 	1.10 	2.20 	0.00 	0.00 	1.00 	0.90 	0.90 	7.60 	0.00 	0.00 	  	  	B 	0.00 	0.00 	0.00 	ARI	FA	14
159.	Guyton, Jalen LAC WR	13.40	4.467	0.00 	0.00 	13.40 	  	  	  	  	B 	  	  	  	  	  	  	  	  	  	MIA	Lesorub Magadan (Q)	8
160.	Eskridge, D'Wayne SEA WR	12.30	1.230	0.50 	1.10 	0.00 	2.60 	0.00 	6.90 	0.40 	0.80 	0.00 	0.00 	B 	  	  	  	  	  	  	LAR	FA	11
161.	Crowder, Jamison BUF WR	11.00	2.750	5.80 	2.60 	1.40 	1.20 	  	  	B 	  	  	  	  	  	  	  	  	  	  	DAL	FA	7
162.	Johnson, Marcus NYG WR	10.80	0.831	  	  	  	0.00 	5.50 	4.50 	0.00 	0.80 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	BYE	FA	9
163.	Olszewski, Gunner PIT WR	10.80	0.720	0.00 	0.30 	0.00 	0.00 	  	0.00 	0.00 	0.00 	B 	0.90 	5.40 	0.90 	0.20 	1.20 	0.80 	0.00 	1.10 	SFO	FA	9
164.	Taylor, Trent CIN WR	9.20	0.613	0.00 	0.00 	0.00 	0.00 	0.00 	-2.00 	0.00 	1.00 	4.20 	B 	0.60 	1.30 	-0.30 	4.40 	0.00 	0.00 	  	@CLE	FA	10
165.	Baccellia, Andre ARI WR	8.90	1.271	0.00 	2.70 	2.80 	0.00 	0.00 	  	  	  	  	  	  	1.70 	B 	  	  	  	1.70 	@WAS	FA	13
166.	Strachan, Mike IND WR	8.90	0.742	5.60 	3.30 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	  	0.00 	B 	  	0.00 	0.00 	JAC	FA	14
167.	Treadwell, Laquon SEA WR	8.70	1.740	  	  	  	  	  	  	  	  	  	  	B 	0.00 	0.60 	0.00 	  	4.60 	3.50 	HOU	FA	11
168.	Golladay, Kenny NYG WR	8.10	0.736	3.70 	0.00 	0.00 	0.00 	  	  	  	  	B 	0.00 	4.40 	0.00 	  	0.00 	0.00 	0.00 	0.00 	BYE	FA	9
169.	Hollister, Cody TEN WR	7.90	0.718	3.20 	0.00 	0.00 	0.00 	0.00 	B 	4.70 	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	  	  	  	@NOS	FA (Q)	6
170.	Proche, James BAL WR	7.70	0.550	0.00 	  	  	0.00 	1.20 	0.00 	0.00 	4.40 	4.20 	B 	0.00 	0.00 	-2.10 	0.00 	0.00 	0.00 	0.00 	HOU	FA	10
171.	Conley, Chris TEN WR	7.60	0.950	0.00 	0.00 	  	  	  	B 	  	0.00 	0.00 	  	  	  	  	3.70 	3.90 	0.00 	0.00 	@PIT	FA	6
172.	Thomas, Mike FA WR	7.30	0.730	3.00 	0.00 	0.00 	0.00 	4.30 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	  	  	  	  	  	  	BYE	FA (Q)	-
173.	Beasley, Cole BUF WR	7.00	1.750	  	  	3.20 	1.00 	  	  	  	  	  	  	B 	  	  	  	1.40 	1.40 	  	BYE	FA	7
174.	McMath, Racey TEN WR	5.50	1.375	  	  	  	  	  	B 	  	  	  	  	  	  	  	0.00 	0.60 	0.00 	4.90 	@NOS	FA	6
175.	Woods, Michael CLE WR	5.50	0.611	  	  	  	  	  	2.50 	0.00 	1.60 	B 	0.00 	0.00 	  	  	0.00 	0.40 	1.00 	0.00 	CIN	FA (O)	9
176.	Jones, Tim JAC WR	5.00	0.312	0.00 	0.00 	0.00 	0.00 	0.00 	3.00 	1.20 	0.00 	0.00 	0.00 	B 	0.00 	0.80 	0.00 	0.00 	0.00 	0.00 	@IND	FA	11
177.	Baldwin, Daylen CLE WR	4.50	4.500	  	  	  	  	  	  	  	  	B 	  	  	  	  	  	4.50 	  	  	CIN	FA	9
178.	Fehoko, Simi DAL WR	4.40	0.880	2.20 	0.00 	2.20 	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	  	  	  	@NYG	FA	9
179.	Cleveland, Tyrie FA WR	4.30	0.717	0.00 	4.30 	  	  	0.00 	0.00 	0.00 	  	B 	0.00 	  	  	  	  	  	  	  	@NEP	FA	-
180.	Darden, Jaelon CLE WR	4.30	0.331	0.20 	0.00 	3.50 	0.00 	0.00 	0.00 	0.60 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	  	  	  	0.00 	CIN	FA	9
181.	Isabella, Andy BAL WR	4.20	0.840	2.00 	  	2.10 	0.00 	  	  	  	  	  	  	  	  	B 	  	  	0.00 	0.10 	HOU	FA	10
182.	Hart, Penny SEA WR	4.00	0.444	0.00 	0.00 	2.50 	0.00 	0.00 	  	  	  	0.00 	0.00 	B 	  	  	  	0.80 	0.70 	  	CAR	FA	11
183.	Swain, Freddie DEN WR	4.00	1.333	  	  	  	  	  	  	  	  	B 	  	  	  	  	0.00 	1.90 	2.10 	  	@LAC	FA	9
184.	Patmon, Dezmon BUF WR	3.90	3.900	  	3.90 	  	  	  	  	  	  	  	  	  	  	  	B 	  	  	  	@NYJ	FA	7
185.	Wallace, Tylan BAL WR	3.60	0.450	0.00 	1.40 	0.00 	0.00 	1.30 	0.90 	  	  	  	B 	0.00 	0.00 	  	  	  	  	  	HOU	FA	10
186.	Kirkwood, Keith NOS WR	3.30	0.825	  	  	  	  	0.90 	2.40 	  	  	  	  	  	  	  	B 	  	0.00 	0.00 	TEN	FA	14
187.	Washington, Montrell DEN WR	3.20	0.213	0.00 	1.90 	0.00 	0.90 	0.90 	-1.50 	0.20 	0.60 	B 	0.00 	0.00 	0.30 	-0.10 	0.00 	0.00 	0.00 	  	LVR	FA	9
188.	Turner, DJ LVR WR	3.10	0.344	0.00 	  	  	  	  	B 	2.50 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.60 	  	  	  	@DEN	FA	6
189.	Cephus, Quintez DET WR	3.00	0.750	0.00 	0.00 	0.00 	3.00 	  	B 	  	  	  	  	  	  	  	  	  	  	  	BYE	FA (S)	6
190.	Edwards, Bryan FA WR	3.00	0.429	0.00 	0.70 	  	  	1.50 	0.00 	0.00 	0.80 	  	0.00 	  	  	  	B 	  	  	  	TEN	FA	-
191.	Humphrey, Lil'Jordan NEP WR	3.00	0.500	0.00 	1.60 	0.00 	1.40 	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	  	  	LVR	FA	10
192.	Gray, Danny SFO WR	2.90	0.242	  	0.00 	0.00 	  	0.00 	  	0.00 	0.00 	B 	  	0.00 	0.00 	0.00 	2.00 	0.00 	0.00 	0.90 	@PIT	FC	9
193.	Webster, Nsimba CHI WR	2.90	1.450	  	  	  	  	  	  	  	  	  	  	  	  	  	B 	2.90 	0.00 	  	GBP	FA	14
194.	Trammell, Austin LAR WR	2.80	0.560	  	  	  	  	  	  	B 	  	  	  	  	  	1.30 	1.50 	0.00 	0.00 	0.00 	@SEA	FA	7
195.	Winfree, Juwann FA WR	2.70	0.900	2.70 	  	0.00 	  	  	0.00 	  	  	  	  	  	  	  	B 	  	  	  	JAC	FA	-
196.	Boykin, Miles PIT WR	2.60	0.173	0.00 	0.00 	0.00 	0.00 	2.10 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	  	0.00 	0.00 	0.50 	0.00 	0.00 	SFO	FA	9
197.	Houston, Dennis DAL WR	2.60	1.300	2.60 	0.00 	  	  	  	  	  	  	B 	  	  	  	  	  	  	  	  	@NYG	FA	9
198.	Tolbert, Jalen DAL WR	2.20	0.275	  	  	0.90 	  	  	0.00 	0.00 	0.00 	B 	0.00 	1.30 	0.00 	0.00 	  	  	  	  	@NYG	KWar	9
199.	Thompkins, Deven TBB WR	2.10	0.525	  	  	  	  	  	  	  	  	  	  	B 	  	  	0.00 	2.10 	0.00 	0.00 	@MIN	FA	11
200.	Camp, Jalen HOU WR	1.70	0.850	  	  	  	  	  	B 	  	  	1.70 	  	  	  	  	0.00 	  	  	  	@BAL	FA	6
201.	Harris, Jacob LAR WR	1.60	0.229	  	0.00 	0.00 	  	0.00 	  	B 	  	  	  	0.00 	1.60 	0.00 	0.00 	  	  	  	@IND	FA	7
202.	Turpin, KaVontae DAL WR	1.60	0.100	0.00 	0.30 	0.00 	0.00 	0.00 	0.00 	0.30 	1.60 	B 	1.40 	0.00 	0.00 	0.00 	-2.00 	0.00 	0.00 	0.00 	@NYG	FA	9
203.	Johnson, Tyron SFO WR	1.30	0.325	0.00 	  	  	0.00 	  	B 	  	0.00 	1.30 	  	  	  	  	  	  	  	  	@NYG	FA	9
204.	Alexander, Maurice DET WR	1.20	0.300	  	  	  	0.00 	0.00 	B 	0.00 	1.20 	  	  	  	  	  	  	  	  	  	@KCC	FA	6
205.	Board, C.J. TEN WR	1.10	0.275	  	  	  	  	  	B 	  	  	  	0.00 	0.00 	0.00 	1.10 	  	  	  	  	BYE	FA (Q)	6
206.	Moore, Jason FA WR	1.00	0.167	  	  	  	0.00 	0.00 	0.00 	1.00 	B 	0.00 	0.00 	  	  	  	  	  	  	  	BYE	FA	-
207.	Cooper, Pharoh ARI WR	0.80	0.200	  	  	  	  	  	  	  	  	  	  	  	0.00 	B 	0.00 	  	0.00 	0.80 	BYE	FA	13
208.	Kinsey, Mason TEN WR	0.80	0.400	  	  	  	  	  	B 	0.80 	  	  	  	  	  	  	  	0.00 	  	  	@NOS	FA	6
209.	Sanders, Braylon MIA WR	0.70	0.233	  	  	  	  	  	  	  	0.70 	  	  	B 	  	  	  	0.00 	0.00 	  	@LAC	FA	11
210.	White, Cody PIT WR	0.70	0.700	  	  	  	  	  	  	  	  	B 	  	  	0.70 	  	  	  	  	  	SFO	FA	9
211.	Coutee, Keke FA WR	0.50	0.071	  	0.00 	  	  	  	0.00 	  	0.00 	0.00 	0.50 	0.00 	  	  	B 	  	  	0.00 	TEN	FA	-
212.	Harty, Deonte NOS WR	0.30	0.075	0.90 	1.40 	  	-2.00 	0.00 	  	  	  	  	  	  	  	  	B 	  	  	  	@NYJ	БЕСЫ	14
213.	Benson, Trinity DET WR	0.00	0.000	  	  	  	  	  	B 	  	  	  	0.00 	  	  	  	  	  	  	  	@KCC	FA (Q)	6
214.	Bernhardt, Jared ATL WR	0.00	0.000	  	0.00 	0.00 	  	  	  	  	  	  	  	  	  	  	B 	  	  	  	BYE	FA (R)	14
215.	Berryhill, Stanley DET WR	0.00	0.000	  	  	  	  	  	B 	  	0.00 	0.00 	0.00 	0.00 	  	  	  	  	  	  	BYE	FA (S)	6
216.	Bowden, Lynn NEP WR	0.00	0.000	  	  	  	  	  	  	  	  	0.00 	B 	  	  	  	  	  	  	  	TEN	FA	10
217.	Brown, John FA WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	  	  	0.00 	  	  	  	BYE	FA	-
218.	Chisena, Dan PIT WR	0.00	0.000	  	  	  	  	0.00 	  	B 	  	0.00 	  	  	  	  	  	  	  	  	SFO	FA	9
219.	Covey, Britain PHI WR	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	@NEP	FA	7
220.	Darby, Frank ATL WR	0.00	0.000	  	  	0.00 	  	  	  	  	  	  	  	0.00 	  	  	B 	  	0.00 	0.00 	CAR	FA	14
221.	Erickson, Alex WAS WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	0.00 	0.00 	B 	  	  	  	BYE	FA	14
222.	Fitzpatrick, Dez PIT WR	0.00	0.000	  	  	  	  	0.00 	B 	  	  	  	  	  	  	  	  	  	  	  	SFO	FA	9
223.	Gentry, Tanner FA WR	0.00	0.000	  	  	  	  	0.00 	  	B 	  	  	  	0.00 	0.00 	  	  	  	  	  	BYE	FA	-
224.	Gordon, Josh TEN WR	0.00	0.000	  	0.00 	0.00 	  	  	B 	  	  	  	  	  	  	  	  	  	  	  	BYE	FA	6
225.	Higgins, Rashard CAR WR	0.00	0.000	  	  	0.00 	0.00 	  	0.00 	  	  	  	  	  	  	B 	  	  	  	  	BYE	FA	13
226.	Johnson, Cade SEA WR	0.00	0.000	  	  	  	  	  	  	  	0.00 	  	  	B 	  	  	  	  	  	0.00 	LAR	FA	11
227.	Johnson, Tyler LVR WR	0.00	0.000	  	  	  	0.00 	0.00 	B 	  	  	  	  	  	  	  	  	  	  	  	@SEA	FA	6
228.	Kemp, Marcus KCC WR	0.00	0.000	  	  	  	  	  	  	0.00 	B 	0.00 	  	0.00 	  	  	  	  	  	  	ARI	FA	8
229.	Martin, Tay SFO WR	0.00	0.000	  	  	  	  	  	  	  	0.00 	B 	  	  	  	  	  	  	  	0.00 	@PIT	FA	9
230.	McCutcheon, Lance LAR WR	0.00	0.000	  	  	0.00 	0.00 	  	  	B 	  	  	0.00 	0.00 	0.00 	  	0.00 	0.00 	0.00 	0.00 	@SEA	FA	7
231.	McGowan, Kyric WAS WR	0.00	0.000	  	  	  	  	  	  	  	0.00 	  	  	  	  	  	B 	  	  	  	ARI	FA	14
232.	Merritt, Kirk NOS WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	  	0.00 	B 	0.00 	0.00 	0.00 	TEN	FA	14
233.	Morgan, Stanley CIN WR	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	@CLE	FA	10
234.	Powell, Cornell KCC WR	0.00	0.000	  	  	  	  	  	  	  	B 	  	  	0.00 	0.00 	0.00 	  	  	  	  	DET	FA	8
235.	Roberts, Andre CAR WR	0.00	0.000	0.00 	  	  	  	  	  	  	  	  	  	  	  	B 	  	  	  	0.00 	BYE	FA	13
236.	Slater, Matt NEP WR	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	PHI	FA	10
237.	Snead, Willie FA WR	0.00	0.000	  	  	  	  	  	0.00 	  	0.00 	B 	  	  	  	  	  	0.00 	0.00 	  	@PIT	FA	-
238.	Turner, Malik FA WR	0.00	0.000	0.00 	  	  	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	  	  	  	JAC	FA	-
239.	Victor, Binjimen FA WR	0.00	0.000	  	  	  	  	  	  	  	  	0.00 	B 	  	  	0.00 	  	  	  	  	BYE	FA	-
240.	Washington, James FA WR	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	  	  	0.00 	0.00 	  	  	TEN	FA	-
241.	Webb, Raleigh NEP WR	0.00	0.000	  	0.00 	0.00 	  	  	  	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	  	0.00 	PHI	FA	10
242.	Wims, Javon ARI WR	0.00	0.000	  	  	  	  	  	0.00 	  	  	  	  	  	  	B 	  	  	  	  	BYE	FA	13
243.	Young, Dareke SEA WR	0.00	0.000	0.00 	  	  	  	  	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	LAR	FA	11
244.	Zylstra, Brandon FA WR	0.00	0.000	  	  	  	  	  	  	0.00 	  	0.00 	  	  	  	  	  	  	  	  	BYE	FA	-
245.	Smith-Marsette, Ihmir KCC WR	-0.10	-0.014	0.00 	0.00 	0.00 	0.00 	0.00 	-0.10 	  	  	  	  	  	  	  	0.00 	  	  	  	DET	FA	8
246.	Rogers, Chester FA WR	-2.00	-0.667	  	  	0.00 	  	0.00 	-2.00 	  	  	B 	  	  	  	  	  	  	  	  	BYE	FA	-
